"course_id","course_title","item_type","item_id","section","title","risk","requires_source_check","flags","source_path","review_status","reviewer","reviewed_at","source_notes","reviewer_notes","text"
"hip-mri","Hip MRI for Primary Care Sports Medicine","review-registry-question","fc-hip-cartilage-oa-t2-1","spaced-review-registry","What MRI feature distinguishes a benign subchondral geode from a tumor red flag?","high","yes","answer-key;high-risk-keyword","src/content/review-registry.ts","","","","","","What MRI feature distinguishes a benign subchondral geode from a tumor red flag? | front: What MRI feature distinguishes a benign subchondral geode from a tumor red flag? | back: A geode is small, rounded, well-corticated, T2-bright/T1-dark, and sits at the cartilage defect/load point. The red flag is confluent marrow signal lower in T1 than adjacent muscle or disc (marrow replacement): work it up, don't call it OA."
"hip-mri","Hip MRI for Primary Care Sports Medicine","review-registry-question","fc-hip-cartilage-oa-t3-1","spaced-review-registry","What cartilage/joint-space threshold shifts a hip from arthroscopy to arthroplasty?","medium","yes","answer-key;numeric-threshold-or-named-criterion","src/content/review-registry.ts","","","","","","What cartilage/joint-space threshold shifts a hip from arthroscopy to arthroplasty? | front: What cartilage/joint-space threshold shifts a hip from arthroscopy to arthroplasty? | back: Diffuse circumferential cartilage loss with established joint-space narrowing (Tönnis grade ≥2, space ≤~2 mm), confirmed on a weightbearing radiograph, predicts arthroscopy failure and moves the patient into arthroplasty territory."
"hip-mri","Hip MRI for Primary Care Sports Medicine","review-registry-question","fc-hip-cartilage-oa-t4-1","spaced-review-registry","When does MR arthrography with traction improve chondral detection?","standard","no","answer-key","src/content/review-registry.ts","","","","","","When does MR arthrography with traction improve chondral detection? | front: When does MR arthrography with traction improve chondral detection? | back: When standard MRI is equivocal and you suspect FAI/labral or chondral pathology: traction separates the apposed surfaces so contrast fills defects and undercuts delaminated flaps. Reserve this invasive test for cases where the result changes whether you operate."
"hip-mri","Hip MRI for Primary Care Sports Medicine","review-registry-question","fc-hip-tendons-muscles-t0-1","spaced-review-registry","Which gluteus medius/minimus tear pattern mandates surgical referral rather than conservative GTPS management?","high","yes","answer-key;high-risk-keyword","src/content/review-registry.ts","","","","","","Which gluteus medius/minimus tear pattern mandates surgical referral rather than conservative GTPS management? | front: Which gluteus medius/minimus tear pattern mandates surgical referral rather than conservative GTPS management? | back: A full-thickness, retracted abductor tendon tear with fatty muscle atrophy — the 'rotator cuff tear of the hip.' Tendinopathy and low-grade partial tears get PT and image-guided injection."
"hip-mri","Hip MRI for Primary Care Sports Medicine","review-registry-question","fc-hip-tendons-muscles-t1-1","spaced-review-registry","What two numbers must a proximal hamstring avulsion report include for surgical planning?","high","yes","answer-key;high-risk-keyword;numeric-threshold-or-named-criterion","src/content/review-registry.ts","","","","","","What two numbers must a proximal hamstring avulsion report include for surgical planning? | front: What two numbers must a proximal hamstring avulsion report include for surgical planning? | back: Tendon count (how many of the 3 tendons are torn) and retraction distance from the ischial tuberosity. A 2–3 tendon avulsion retracted >2 cm in an active patient favors surgical repair."
"hip-mri","Hip MRI for Primary Care Sports Medicine","review-registry-question","fc-hip-tendons-muscles-t2-1","spaced-review-registry","State the universal muscle-strain grades 1–3 and the key management shift.","high","yes","answer-key;high-risk-keyword","src/content/review-registry.ts","","","","","","State the universal muscle-strain grades 1–3 and the key management shift. | front: State the universal muscle-strain grades 1–3 and the key management shift. | back: Grade 1 = feathery/interstitial edema without architectural fiber disruption, relative rest. Grade 2 = partial tear with fiber discontinuity at the myotendinous junction, PT. Grade 3 = complete rupture ± retraction, consider surgical referral. In adolescents the same mechanism avulses the AIIS apophysis."
"hip-mri","Hip MRI for Primary Care Sports Medicine","review-registry-question","fc-hip-tendons-muscles-t3-1","spaced-review-registry","How do you confirm internal snapping hip, and why is MRI often unhelpful?","standard","no","answer-key","src/content/review-registry.ts","","","","","","How do you confirm internal snapping hip, and why is MRI often unhelpful? | front: How do you confirm internal snapping hip, and why is MRI often unhelpful? | back: Internal snapping (iliopsoas over the iliopectineal eminence) is a dynamic diagnosis; resting MRI is frequently normal. Confirm with dynamic ultrasound. Don't blame an incidental labral tear."
"hip-mri","Hip MRI for Primary Care Sports Medicine","review-registry-question","fc-hip-dont-miss-t0-1","spaced-review-registry","On femoral-neck stress fracture, which side of the neck makes it a surgical emergency, and what do you do?","high","yes","answer-key;high-risk-keyword","src/content/review-registry.ts","","","","","","On femoral-neck stress fracture, which side of the neck makes it a surgical emergency, and what do you do? | front: On femoral-neck stress fracture, which side of the neck makes it a surgical emergency, and what do you do? | back: A fracture line on the SUPEROLATERAL (tension) side is unstable and a surgical emergency — make the patient non-weight-bearing and obtain urgent ortho referral. Compression-side (inferomedial) fractures are managed with protected weight-bearing."
"hip-mri","Hip MRI for Primary Care Sports Medicine","review-registry-question","fc-hip-dont-miss-t1-1","spaced-review-registry","In femoral-head AVN, which MRI finding separates joint-preserving surgery from arthroplasty?","high","yes","answer-key;high-risk-keyword","src/content/review-registry.ts","","","","","","In femoral-head AVN, which MRI finding separates joint-preserving surgery from arthroplasty? | front: In femoral-head AVN, which MRI finding separates joint-preserving surgery from arthroplasty? | back: The subchondral fracture / crescent sign with loss of sphericity. Pre-collapse hips (intact contour, double-line sign only) can be offered core decompression; once the subchondral fracture/collapse appears, the hip trends toward arthroplasty. Check the contralateral hip — AVN is often bilateral."
"hip-mri","Hip MRI for Primary Care Sports Medicine","review-registry-question","fc-hip-dont-miss-t3-1","spaced-review-registry","What is the highest-yield T1 check for distinguishing benign marrow from tumor replacement in the hip?","high","yes","answer-key;high-risk-keyword;numeric-threshold-or-named-criterion","src/content/review-registry.ts","","","","","","What is the highest-yield T1 check for distinguishing benign marrow from tumor replacement in the hip? | front: What is the highest-yield T1 check for distinguishing benign marrow from tumor replacement in the hip? | back: Compare marrow to muscle/disc on T1. Normal red marrow is BRIGHTER than skeletal muscle; confluent marrow that is DARKER than muscle or disc is replaced/abnormal (tumor red flag) and warrants metastatic/myeloma workup. Refer soft-tissue masses (deep, >5 cm, enlarging) to a sarcoma center before any biopsy."
"hip-mri","Hip MRI for Primary Care Sports Medicine","review-registry-question","fc-hip-dont-miss-t4-1","spaced-review-registry","Which MRI sign localizes athletic pubalgia, and where is the lesion?","standard","no","answer-key","src/content/review-registry.ts","","","","","","Which MRI sign localizes athletic pubalgia, and where is the lesion? | front: Which MRI sign localizes athletic pubalgia, and where is the lesion? | back: The secondary cleft sign — fluid/contrast tracking inferolaterally from the pubic symphysis — localizes a microtear of the rectus abdominis–adductor longus aponeurosis at the pubic attachment. The hip joint typically looks normal; a dedicated symphysis protocol is needed. Most cases respond to a core/adductor rehab program."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","course-overview","elbow-mri","course","Elbow MRI for Primary Care Sports Medicine","standard","no","","src/content/courses.ts","","","","","","A primary care sports medicine elbow MRI course focused on management-changing interpretation: the thrower's elbow (UCL valgus overload, capitellar OCD, ulnar neuritis, olecranon stress), the LCL complex and posterolateral rotatory instability, the coronoid/anteromedial-facet axis, the distal biceps and triceps, lateral and medial epicondylitis, the three nerves, and don't-miss findings. | Primary care sports medicine fellows"
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","search-pattern-step","step-1","search-pattern","Verify Protocol & Clinical Question","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/elbow/search-pattern.ts","","","","","","Confirm side, protocol, and the planes/sequences you actually have, then let the symptom location steer the read before you narrow your attention. | Confirm correct patient, side, and any comparison / contralateral imaging | Identify protocol: non-contrast vs MR arthrogram; is a FABS view present for the distal biceps? | Inventory planes and sequences (axial, coronal, sagittal, FABS; T1, PD/T2 FS, STIR) and note artifact | State the exact question: UCL vs medial epicondylitis vs ulnar nerve vs OCD vs distal biceps vs post-trauma instability | Map the symptom: medial (valgus triad), lateral (epicondylitis / LCL / PLRI), anterior (biceps), posterior (triceps / olecranon / valgus-extension overload), or mechanical (loose body / plica) | Coronal answers the UCL, the epicondyle origins, and the radiocapitellar (OCD) face; axial answers the nerves; sagittal answers loose bodies and the anterior-to-posterior extent of an OCD. Confirm a finding in ≥2 planes. | MR arthrography earns its place only when it will change the decision — confirming a partial undersurface UCL tear (T-sign), judging OCD stability, or counting loose bodies. Non-contrast 3T answers most cases."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","search-pattern-step","step-2","search-pattern","Bones, Marrow & Osteochondral","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/elbow/search-pattern.ts","","","","","","Sweep the radial head, capitellum, trochlea, olecranon, and coronoid first — T1 for marrow replacement, fluid-sensitive for edema and fracture lines. Tie every edema signal to a line, physis, cyst, or fragment. | Radial head, capitellum, trochlea, olecranon, coronoid: marrow edema tied to a fracture line, physis, cyst, or fragment | Capitellar OCD vs Panner; judge OCD stability (fluid undercutting the fragment, sizeable or multiple subchondral cysts, cartilage breach, displaced fragment) — read on CORONAL + SAGITTAL together | Thrower stress: medial epicondyle apophysis (Little League elbow), olecranon stress reaction vs fracture / persistent physis, posteromedial olecranon (valgus-extension-overload) osteophyte | Occult fracture (posterior fat-pad sign; lateral condyle in children); use CRITOE and the radiocapitellar line | Sweep the coronoid + olecranon fossae and the radiocapitellar recess for loose bodies; in a non-thrower, consider primary OA as the source | Stability changes management in capitellar OCD: a T2-bright line undercutting the fragment, a sizeable/multiple subchondral cysts, a breached cartilage surface, or a displaced fragment/loose body all argue unstable → surgical referral. (The 5 mm cyst figure is a knee-derived criterion, not validated for the capitellum — teach 'sizeable or multiple.') | Panner disease is the younger child (≈5–10 yr), is reversible, and spares the surface; OCD is the older adolescent thrower/gymnast with a discrete fragment that can become unstable."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","search-pattern-step","step-3","search-pattern","Medial Ligament — UCL & Valgus Overload","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/elbow/search-pattern.ts","","","","","","Trace the anterior bundle of the UCL from the medial epicondyle to the sublime tubercle, then read it together with the flexor-pronator origin and the ulnar nerve — the medial 'valgus triad.' | Anterior bundle from the medial epicondyle to the sublime tubercle on coronal | Partial undersurface tear (T-sign: fluid tracking beyond the articular-cartilage edge at the distal attachment) vs full-thickness; record location proximal / mid / distal | Chronic attenuation, thickening, or ossification; sublime-tubercle marrow edema or a traction spur | Link to the flexor-pronator origin and the ulnar nerve — valgus overload injures all three together | The T-sign is the partial undersurface tear — fluid/contrast undercuts the most distal fibers at the sublime tubercle. A couple of millimetres of undercutting can be a normal recess; MR arthrography is more sensitive than non-contrast for this. | In a thrower, every medial-pain read is UCL + flexor-pronator origin + ulnar nerve. A concomitant UCL tear shifts a 'medial epicondylitis' diagnosis toward UCL reconstruction."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","search-pattern-step","step-4","search-pattern","Lateral Ligament — LCL Complex, PLRI & Coronoid","high","yes","high-risk-keyword","src/content/elbow/search-pattern.ts","","","","","","Trace the lateral ulnar collateral ligament and the radial collateral / annular ligaments, then read the coronoid and radial head as a post-traumatic circle. Comment on LUCL integrity in EVERY post-dislocation or post-lateral-surgery elbow. | LUCL (epicondyle → posterior to the radial head → supinator crest), RCL, and annular ligament; trace on coronal + axial | Humeral-origin avulsion and the undersurface tear deep to the common extensor; secondary PLRI signs (posterolateral radial subluxation, radiocapitellar incongruity) | Coronoid: the anteromedial-facet fracture (small but unstable → varus posteromedial rotatory instability) and Regan–Morrey height; the terrible-triad pattern | Post-dislocation Osborne–Cotterill posterolateral capitellar impaction and heterotopic ossification | A deep/full-thickness common-extensor tear that undercuts toward the radiocapitellar joint and involves the LUCL implies posterolateral rotatory instability → this is a ligament repair/reconstruction problem, not just tendinosis (and a known complication of prior lateral steroid injection or release). | Small does not mean stable at the coronoid: the anteromedial-facet fracture implies varus posteromedial rotatory instability and is surgical; the terrible triad (dislocation + radial head + coronoid) hinges on the coronoid and the LCL."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","search-pattern-step","step-5","search-pattern","Tendons — Biceps, Triceps & Epicondyle Origins","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/elbow/search-pattern.ts","","","","","","Grade the distal biceps and triceps for partial vs complete, and the common flexor and extensor origins for tendinosis vs tear — always tracing the adjacent ligament (UCL with medial, LUCL with lateral). | Distal biceps (best on FABS): partial vs complete, retraction in cm, lacertus fibrosus intact vs torn; bicipitoradial bursitis as a clue | Triceps: partial (deep-fiber, report % width) vs complete avulsion ± an olecranon flake fragment | Lateral (ECRB) epicondylitis grade — trace the LUCL to the supinator crest; medial (flexor-pronator) epicondylitis grade — trace the UCL | Apply a grade 1 / 2 / 3 muscle-strain framework to flexor-pronator and extensor strains | An empty radial tuberosity with retraction is a complete distal biceps tear — but a complete tear with an INTACT lacertus fibrosus may NOT retract and is the classic mimic; comment on the lacertus, because it informs the surgical approach. Repair timing is a guideline (earlier is technically easier), not a hard deadline. | Don't undercall the triceps: a complete rupture is surgical, and a high-grade partial (commonly >50% width, or any tear with extension weakness against resistance) is repaired."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","search-pattern-step","step-6","search-pattern","Nerves — Ulnar, Median / AIN, Radial / PIN","high","yes","high-risk-keyword","src/content/elbow/search-pattern.ts","","","","","","Read the three nerves by caliber + signal against an internal control, and let muscle denervation be the localizing secondary sign. Anchor the diagnosis to a structural change, not signal alone. | Ulnar nerve in the cubital tunnel: caliber/signal vs the contralateral side and the ipsilateral median nerve; flexion subluxation; anconeus epitrochlearis; snapping triceps | Median / AIN: isolated pronator-quadratus / FPL / FDP (index–middle) denervation — consider Parsonage–Turner before calling mechanical compression | Radial / PIN at the arcade of Frohse: extensor-compartment denervation (supinator variably spared); radial tunnel = pain with a normal MRI | Use muscle denervation edema (subacute) and fatty atrophy (chronic) as the localizing sign; hunt a mass/ganglion as the cause | A structural cause changes the operation: dynamic ulnar-nerve subluxation, an anconeus epitrochlearis, or snapping triceps favor transposition (and the triceps must be addressed) over in-situ decompression. | An AIN palsy is frequently neuralgic amyotrophy (Parsonage–Turner), not mechanical compression → usually no surgery; pivot to EMG/observation. Denervation shows no MRI change for the first ~2–4 weeks, then T2/STIR edema, then chronic T1 fatty atrophy."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","search-pattern-step","step-7","search-pattern","Cartilage, Joint, Capsule, Bursa & Synovium","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/elbow/search-pattern.ts","","","","","","Trace the radiocapitellar and ulnotrochlear cartilage, characterize effusion/synovitis, and clear the dependent recesses for loose bodies — watching for the plica that mimics them. | Radiocapitellar and ulnotrochlear cartilage; effusion and synovitis | Radiocapitellar plica / posterolateral synovial fold (pathologic when thickened beyond ~3 mm with mechanical symptoms) as a mimic of a loose body or OCD | Olecranon bursitis — aseptic vs septic (aspirate the warm bursa; MRI cannot exclude infection) | Loose bodies in the dependent recesses; primary OA osteophytes at the coronoid and olecranon tips | A red/warm/fluctuant olecranon bursa needs aspiration, not just imaging — MRI cannot reliably exclude a septic bursa. | The radiocapitellar plica is a real mechanical cause of lateral catching, but it is also a loose-body/OCD mimic — call it pathologic only when it's thickened (>~3 mm) with concordant mechanical symptoms."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","search-pattern-step","step-8","search-pattern","Masses, Management Review & Red Flags","high","yes","high-risk-keyword","src/content/elbow/search-pattern.ts","","","","","","Before you sign off, hunt a mass as the hidden cause, exclude the infection/tumor red flags, and name the single management-changing finding. | Masses / ganglia (often the real entrapment cause); a distended bicipitoradial bursa compressing the PIN | Confluent low-T1 marrow replacement, cortical destruction, or a soft-tissue mass: infection / tumor red flags | Confirm any surgically urgent injury (complete biceps / triceps / UCL / LUCL avulsion, anteromedial coronoid facet, an instability pattern) | Summarize the single management-changing finding: rehab/injection, surgical referral, or urgent escalation | When a nerve looks denervated without an obvious tunnel cause, look one more time for a ganglion or mass — it is frequently the surgically treatable cause. | End every read with the disposition, not just the finding: what does this change — continue rehab, inject, refer, or escalate urgently?"
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","module-summary","elbow-mri-orientation","module 1","Elbow MRI Orientation","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/elbow/modules.ts","","","","","","Protocols, planes, and sequences — and translating the clinical question into a focused, complete search | Plane-to-structure map: axial = nerves/origins/biceps footprint, coronal = UCL/LCL/epicondyles/radiocapitellar, sagittal = fossae/triceps | FABS positioning: laying the distal biceps footprint flat for partial-vs-complete grading and retraction | MR arthrography vs non-contrast: the T-sign, loose bodies, and when contrast changes the operation | Sequences: fluid-sensitive fat-sat for edema/tears vs T1 for marrow/anatomy; confirm in ≥2 planes | Normal-variant pitfalls: the capitellar pseudodefect, transverse trochlear ridge, and distal-UCL synovial recess | Assign each imaging plane (axial, coronal, sagittal, FABS) to the structures it best shows, and state why capitellar OCD must be read on coronal and sagittal together rather than sagittal alone | Choose the right protocol — routine non-contrast elbow, FABS positioning, or MR arthrography — and recognize the specific clinical questions (distal biceps grading, the UCL T-sign, loose bodies, OCD stability) that justify each | Match fluid-sensitive fat-sat and T1 sequences to the tissue question they answer, and confirm every finding in at least two planes | Translate the clinical question (UCL vs medial epicondylitis vs ulnar nerve vs OCD vs distal biceps) into a focused but complete search, and avoid over-calling the capitellar pseudodefect, transverse trochlear ridge, and the normal distal-UCL synovial recess"
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","module-common-mistake","elbow-mri-orientation:mistake:1","module 1","Staging a capitellar OCD off the sagittal plane alone (or off a single plane)","medium","yes","numeric-threshold-or-named-criterion","src/content/elbow/modules.ts","","","","","","Read capitellar OCD on coronal AND sagittal together — the coronal face shows the radiocapitellar contact zone where the lesion lives, while the sagittal defines its anterior-to-posterior extent and contour. Confirm any osteochondral finding in ≥2 planes before calling it; the course now has coronal, axial, and sagittal elbow stacks, but dedicated arthrographic/FABS views are still separate protocol decisions."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","module-common-mistake","elbow-mri-orientation:mistake:2","module 1","Reflexively ordering MR arthrography for every elbow, or treating an elbow 'ABER'/valgus-applied sequence as a validated routine like the shoulder","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/elbow/modules.ts","","","","","","Non-contrast 3T MRI answers most elbow questions (tendons, OCD, nerves, occult fracture, loose bodies). Add direct MR arthrography specifically when a UCL undersurface (T-sign) tear is suspected but non-contrast is equivocal, or when loose-body count/OCD stability will change the operation. A valgus-applied or flexed positioning adjunct can open the medial joint, but the elbow evidence base is thin compared with the shoulder ABER — present it as an adjunct, not a routine sequence."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","module-common-mistake","elbow-mri-orientation:mistake:3","module 1","Calling the capitellar pseudodefect, the transverse trochlear ridge, or a small distal-UCL synovial recess a lesion","medium","yes","numeric-threshold-or-named-criterion","src/content/elbow/modules.ts","","","","","","The pseudodefect of the capitellum is a normal posterolateral/postero-inferior bare-area groove at the capitellum–lateral-epicondyle junction — not an osteochondral lesion; the transverse trochlear ridge/groove is likewise a normal contour. A small synovial recess near the distal UCL is normal — the abnormal T-sign threshold is fluid tracking BEYOND the articular-cartilage edge, not any sliver of fluid at the attachment."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","module-topic","elbow-mri-orientation:topic:1","module 1","Plane-to-structure map: axial = nerves/origins/biceps footprint, coronal = UCL/LCL/epicondyles/radiocapitellar, sagittal = fossae/triceps","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/elbow/modules.ts","","","","","","### Plane-to-Structure Map: Axial, Coronal, Sagittal

The first orientation skill is knowing **which plane answers which question** — because most elbow structures have one plane that displays them in profile and others that average through them.

| Plane | Best for | The clinical question it answers |
|---|---|---|
| **Axial** | Nerves (ulnar in the cubital tunnel, radial/PIN at the radiocapitellar level), common flexor/extensor origins in cross-section, the **annular ligament** around the radial neck, the distal biceps footprint | ""Is there ulnar neuritis or flexion subluxation?"" ""Where is the entrapment?"" |
| **Coronal** | The **UCL anterior bundle** to the sublime tubercle, the RCL/LUCL complex, the common flexor and extensor origins, and the **radiocapitellar contact zone** | ""Is there a UCL tear (the T-sign), epicondylitis, or an LCL-origin tear?"" |
| **Sagittal** | Olecranon/coronoid **fossae and the radiocapitellar recess** for loose bodies, the olecranon/triceps insertion, the anterior/posterior fat pads | ""Is there a loose body or a triceps tear?"" |

**Capitellar OCD is the key cross-plane rule:** read it on **coronal + sagittal together**, not sagittal alone. The coronal shows the lesion at the radiocapitellar surface where it lives; the sagittal defines its anterior-to-posterior extent and contour. A lesion convincing on one plane but absent on the orthogonal plane is more likely a partial-volume artifact than a real defect.

**Course-image note:** the normal elbow workstation now includes coronal, axial, and sagittal stacks, so the course can teach the plane map visually. Dedicated **FABS** views for distal-biceps footprint grading and **MR arthrography** for subtle UCL undersurface tears or equivocal OCD stability remain protocol choices that are not represented by the normal stacks. | Each elbow plane owns a question: axial for nerves and the biceps footprint, coronal for the UCL and the radiocapitellar OCD face, sagittal for loose bodies and the triceps — and capitellar OCD must be read on coronal AND sagittal together, never sagittal alone."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","module-topic","elbow-mri-orientation:topic:2","module 1","FABS positioning: laying the distal biceps footprint flat for partial-vs-complete grading and retraction","standard","no","","src/content/elbow/modules.ts","","","","","","### FABS Positioning: Profiling the Distal Biceps Footprint

The distal biceps tendon runs **obliquely** to its radial-tuberosity footprint, so on standard planes it is foreshortened and partial-volumed — you cannot reliably grade a partial tear or measure retraction. **FABS** solves this.

**FABS = Flexed elbow, ABducted shoulder, forearm Supinated**, with the patient **prone** and the arm overhead. This position lays the distal biceps tendon **flat and in-plane all the way to its radial-tuberosity footprint**, so you can:
- Distinguish **partial** (some fibers still reaching the tuberosity) from **complete** (full discontinuity) tears
- **Measure retraction** — where the stump sits, in cm
- Assess the **bifurcated footprint** (short head distal/anterior, long head proximal/posterior)

**Order FABS when the question is the distal biceps** — a middle-aged patient with a flexion-loading injury, antecubital ecchymosis, weak supination, or a positive hook test. The two management-changing variables FABS lets you report are **partial-vs-complete** and **retraction**, the features that drive repair urgency. (The lacertus-fibrosus status, the other key variable, is read on axial.)

**Pitfall to avoid:** FABS is for the **distal biceps**, not the UCL — don't confuse the two when selecting positioning. | When the distal biceps is the question, add the FABS view (Flexed elbow, ABducted shoulder, Supinated forearm, prone) — it lays the tendon flat to its radial-tuberosity footprint so you can grade partial-vs-complete and measure retraction, which standard planes foreshorten."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","module-topic","elbow-mri-orientation:topic:3","module 1","MR arthrography vs non-contrast: the T-sign, loose bodies, and when contrast changes the operation","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/elbow/modules.ts","","","","","","### MR Arthrography vs Non-Contrast: When Contrast Changes the Operation

**Non-contrast 3T MRI is the default** and answers most elbow questions — tendons, OCD, nerves, occult fracture, loose bodies. **Direct MR arthrography** (intra-articular dilute gadolinium) earns its needle only when the added detail will change a decision.

**MR arthrography is the most sensitive study for:**
- The **partial undersurface UCL tear — the T-sign**: intra-articular contrast undercuts the deep fibers at the sublime tubercle, making an articular-sided partial tear conspicuous that non-contrast MRI undercalls. This is the classic throwing injury.
- **Intra-articular loose bodies and chondral delamination/flaps**: contrast outlines bodies and tracks under a delaminated flap.

**Add it when:**
- A thrower's exam says UCL but **non-contrast MRI is equivocal**
- **OCD stability** will change the surgical decision
- You need to **count loose bodies** pre-op (CT/CT arthrography is also strong for ossified bodies)

**The shoulder-ABER caveat (don't over-promise):** an abduction/valgus-applied or flexed positioning adjunct *can* open the medial joint to improve undersurface-tear conspicuity, but the **elbow evidence base is thin** compared with the shoulder ABER. Present it as an **adjunct, not a validated routine sequence**.

**Course-image caveat:** the local normal stacks are non-arthrographic, so the T-sign is taught as a concept with the explicit reminder that **MR arthrography is more sensitive** when the clinical question is a subtle undersurface UCL tear. | Reach for MR arthrography only when it changes the operation — confirming the partial undersurface UCL T-sign, detecting/counting loose bodies, or settling OCD stability when non-contrast is equivocal; non-contrast 3T answers most elbow cases, and an elbow valgus/ABER adjunct is not a validated routine."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","module-topic","elbow-mri-orientation:topic:4","module 1","Sequences: fluid-sensitive fat-sat for edema/tears vs T1 for marrow/anatomy; confirm in ≥2 planes","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/elbow/modules.ts","","","","","","### Sequences: Fluid-Sensitive Fat-Sat vs T1 — and Confirming in ≥2 Planes

Match the **sequence to the tissue question**, exactly as in the other joints.

| Sequence | Reads | Use it for |
|---|---|---|
| **Fluid-sensitive fat-sat** (PD/T2 FS or **STIR**) | **Fluid + edema** | Tendon/ligament tears, the **OCD fluid rim**, marrow injury/stress, effusions, and **subacute muscle denervation edema** |
| **T1** | **Marrow, fat, anatomy** | Marrow **replacement** (confluent low-T1 below muscle = red flag), arthrogram contrast, occult fracture lines, chronic **fatty muscle atrophy** |

Think **T1 = anatomy/marrow, fluid-sensitive = pathology/edema.** A fracture line is a low-signal line on T1 with **fat-suppressed-bright** marrow edema around it; a bone *bruise* shows edema **without** a line.

**The orientation discipline: confirm every finding in at least two planes.** A signal abnormality on one plane that disappears on the orthogonal plane is usually **partial-volume averaging or a normal contour**, not pathology. This is why the OCD rule (coronal + sagittal) and the LUCL rule (coronal + axial) exist — partial-volume averaging is the single most common reason a real lesion is missed *or* a normal variant is over-called.

**Available in the normal workstation:** **coronal T2-FS**, **axial T2-FS**, and **sagittal IR/STIR** stacks. They are enough to teach orientation and two-plane confirmation, while T1, MR arthrography, and FABS remain protocol-specific additions when the clinical question requires them. | Fluid-sensitive fat-sat shows the pathology (tears, edema, the OCD rim) and T1 shows the anatomy and the marrow red flag — and a finding seen on only one plane is partial-volume artifact until you confirm it on a second."
"elbow-mri","Elbow MRI for Primary Care Sports Medicine","module-topic","elbow-mri-orientation:topic:5","module 1","Normal-variant pitfalls: the capitellar pseudodefect, transverse trochlear ridge, and distal-UCL synovial recess","high","yes","high-risk-keyword;numeric-threshold-or-named-criterion","src/content/elbow/modules.ts","","","","","","### Normal-Variant Pitfalls — Don't Call Them Lesions

Three normal findings are routinely over-called at the elbow. Recognizing them is part of orientation, because each lives exactly where a real lesion would and each sends a normal elbow toward unnecessary imaging or referral.

| Variant | Location | How to call it normal |
|---|---|---|
| **Pseudodefect of the capitellum** | **Posterolateral / postero-inferior** bare-area groove at the capitellum–lateral-epicondyle junction | A normal contour notch where the articular cartilage ends posteriorly — **not** an osteochondral lesion. True capitellar OCD is **anterolateral/central** (the radiocapitellar contact zone), with a fluid rim, cyst, or fragment |
| **Transverse trochlear ridge / trochlear groove** | Trochlea | A normal bony ridge/groove in the trochlear contour — not an osteochondral defect |
| **Normal distal-UCL synovial recess** | Just distal to the UCL attachment at the sublime tubercle | A small synovial recess can normally exist; the abnormal **T-sign** threshold is fluid/contrast tracking **beyond the articular-cartilage edge**, not a couple of millimeters undercutting the most distal fibers |

**The location lesson:** for capitellar OCD, the real lesion is **anterolateral/central** and the mimic (pseudodefect) is **posterolateral** — location separates variant from pathology. For the UCL, a normal recess sits at the attachment but a true partial tear has contrast extending **past the cartilage margin**. Anchor each call to **location + a corroborating sign** (fluid rim, cyst, fragment, contrast beyond the cartilage edge), not to signal alone. | The capitellar pseudodefect is a posterolateral bare-area groove — true OCD is anterolateral/central — and a small distal-UCL synovial recess is normal unless fluid tracks beyond the articular-cartilage edge; location plus a corroborating sign, not signal alone, separates variant from lesion."
